"","subject","experiment","time","wheel","wheelabs","wheelpos","absdist","absspeed","posdist","posspeed","bothdist","dirspeed","absspeedf","posspeedf","dirspeedf"
"6718","Sample","Hab",671800,0,0,0,0,0,0,0,0,0,0,0,0
"6720","Sample","Hab",672000,0,0,0,0,0,0,0,0,0,0,0,0
"6722","Sample","Hab",672200,0,0,0,0,0,0,0,0,0,0,0,0
"6724","Sample","Hab",672400,0,0,0,0,0,0,0,0,0,0,0,0
"6726","Sample","Hab",672600,0,0,0,0,0,0,0,0,0,0,0,0
"6728","Sample","Hab",672800,0,0,0,0,0,0,0,0,0,0,0,0
"6730","Sample","Hab",673000,0,0,0,0,0,0,0,0,0,0,0,0
"6732","Sample","Hab",673200,0,0,0,0,0,0,0,0,0,0,0,0
"6734","Sample","Hab",673400,0,0,0,0,0,0,0,0,0,0,0,0
"6736","Sample","Hab",673600,0,0,0,0,0,0,0,0,0,0,0,0
"6738","Sample","Hab",673800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6740","Sample","Hab",674000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"6742","Sample","Hab",674200,0,0,0,0,0,0,0,0,0,0,0,0
"6744","Sample","Hab",674400,0,0,0,0,0,0,0,0,0,0,0,0
"6746","Sample","Hab",674600,0,0,0,0,0,0,0,0,0,0,0,0
"6748","Sample","Hab",674800,0,0,0,0,0,0,0,0,0,0,0,0
"6750","Sample","Hab",675000,0,0,0,0,0,0,0,0,0,0,0,0
"6752","Sample","Hab",675200,0,0,0,0,0,0,0,0,0,0,0,0
"6754","Sample","Hab",675400,0,0,0,0,0,0,0,0,0,0,0,0
"6756","Sample","Hab",675600,0,0,0,0,0,0,0,0,0,0,0,0
"6758","Sample","Hab",675800,0,0,0,0,0,0,0,0,0,0,0,0
"6760","Sample","Hab",676000,0,0,0,0,0,0,0,0,0,0,0,0
"6762","Sample","Hab",676200,0,0,0,0,0,0,0,0,0,0,0,0
"6764","Sample","Hab",676400,0,0,0,0,0,0,0,0,0,0,0,0
"6766","Sample","Hab",676600,0,0,0,0,0,0,0,0,0,0,0,0
"6768","Sample","Hab",676800,0,0,0,0,0,0,0,0,0,0,0,0
"6770","Sample","Hab",677000,0,0,0,0,0,0,0,0,0,0,0,0
"6772","Sample","Hab",677200,0,0,0,0,0,0,0,0,0,0,0,0
"6774","Sample","Hab",677400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6776","Sample","Hab",677600,0,0,0,0,0,0,0,0,0,0,0,0
"6778","Sample","Hab",677800,0,0,0,0,0,0,0,0,0,0,0,0
"6780","Sample","Hab",678000,0,0,0,0,0,0,0,0,0,0,0,0
"6782","Sample","Hab",678200,0,0,0,0,0,0,0,0,0,0,0,0
"6784","Sample","Hab",678400,0,0,0,0,0,0,0,0,0,0,0,0
"6786","Sample","Hab",678600,0,0,0,0,0,0,0,0,0,0,0,0
"6788","Sample","Hab",678800,0,0,0,0,0,0,0,0,0,0,0,0
"6790","Sample","Hab",679000,0,0,0,0,0,0,0,0,0,0,0,0
"6792","Sample","Hab",679200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6794","Sample","Hab",679400,0,0,0,0,0,0,0,0,0,0,0,0
"6796","Sample","Hab",679600,0,0,0,0,0,0,0,0,0,0,0,0
"6798","Sample","Hab",679800,0,0,0,0,0,0,0,0,0,0,0,0
"6800","Sample","Hab",680000,0,0,0,0,0,0,0,0,0,0,0,0
"6802","Sample","Hab",680200,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,0,0,0
"6804","Sample","Hab",680400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"6806","Sample","Hab",680600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"6808","Sample","Hab",680800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6810","Sample","Hab",681000,0,0,0,0,0,0,0,0,0,0,0,0
"6812","Sample","Hab",681200,0,0,0,0,0,0,0,0,0,0,0,0
"6814","Sample","Hab",681400,0,0,0,0,0,0,0,0,0,0,0,0
"6816","Sample","Hab",681600,0,0,0,0,0,0,0,0,0,0,0,0
"6818","Sample","Hab",681800,0,0,0,0,0,0,0,0,0,0,0,0
"6820","Sample","Hab",682000,0,0,0,0,0,0,0,0,0,0,0,0
"6822","Sample","Hab",682200,0,0,0,0,0,0,0,0,0,0,0,0
"6824","Sample","Hab",682400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"6826","Sample","Hab",682600,0,0,0,0,0,0,0,0,0,0,0,0
"6828","Sample","Hab",682800,0,0,0,0,0,0,0,0,0,0,0,0
"6830","Sample","Hab",683000,0,0,0,0,0,0,0,0,0,0,0,0
"6832","Sample","Hab",683200,0,0,0,0,0,0,0,0,0,0,0,0
"6834","Sample","Hab",683400,0,0,0,0,0,0,0,0,0,0,0,0
"6836","Sample","Hab",683600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6838","Sample","Hab",683800,0,0,0,0,0,0,0,0,0,0,0,0
"6840","Sample","Hab",684000,0,0,0,0,0,0,0,0,0,0,0,0
"6842","Sample","Hab",684200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"6844","Sample","Hab",684400,0,0,0,0,0,0,0,0,0,0,0,0
"6846","Sample","Hab",684600,0,0,0,0,0,0,0,0,0,0,0,0
"6848","Sample","Hab",684800,0,0,0,0,0,0,0,0,0,0,0,0
"6850","Sample","Hab",685000,0,0,0,0,0,0,0,0,0,0,0,0
"6852","Sample","Hab",685200,0,0,0,0,0,0,0,0,0,0,0,0
"6854","Sample","Hab",685400,0,0,0,0,0,0,0,0,0,0,0,0
"6856","Sample","Hab",685600,0,0,0,0,0,0,0,0,0,0,0,0
"6858","Sample","Hab",685800,0,0,0,0,0,0,0,0,0,0,0,0
"6860","Sample","Hab",686000,0,0,0,0,0,0,0,0,0,0,0,0
"6862","Sample","Hab",686200,0,0,0,0,0,0,0,0,0,0,0,0
"6864","Sample","Hab",686400,0,0,0,0,0,0,0,0,0,0,0,0
"6866","Sample","Hab",686600,0,0,0,0,0,0,0,0,0,0,0,0
"6868","Sample","Hab",686800,0,0,0,0,0,0,0,0,0,0,0,0
"6870","Sample","Hab",687000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6872","Sample","Hab",687200,0,0,0,0,0,0,0,0,0,0,0,0
"6874","Sample","Hab",687400,0,0,0,0,0,0,0,0,0,0,0,0
"6876","Sample","Hab",687600,0,0,0,0,0,0,0,0,0,0,0,0
"6878","Sample","Hab",687800,0,0,0,0,0,0,0,0,0,0,0,0
"6880","Sample","Hab",688000,0,0,0,0,0,0,0,0,0,0,0,0
"6882","Sample","Hab",688200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"6884","Sample","Hab",688400,0,0,0,0,0,0,0,0,0,0,0,0
"6886","Sample","Hab",688600,0,0,0,0,0,0,0,0,0,0,0,0
"6888","Sample","Hab",688800,0,0,0,0,0,0,0,0,0,0,0,0
"6890","Sample","Hab",689000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"6892","Sample","Hab",689200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6894","Sample","Hab",689400,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"6896","Sample","Hab",689600,0,0,0,0,0,0,0,0,0,0,0,0
"6898","Sample","Hab",689800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"6900","Sample","Hab",690000,0,0,0,0,0,0,0,0,0,0,0,0
"6902","Sample","Hab",690200,0,0,0,0,0,0,0,0,0,0,0,0
"6904","Sample","Hab",690400,0,0,0,0,0,0,0,0,0,0,0,0
"6906","Sample","Hab",690600,0,0,0,0,0,0,0,0,0,0,0,0
"6908","Sample","Hab",690800,0,0,0,0,0,0,0,0,0,0,0,0
"6910","Sample","Hab",691000,0,0,0,0,0,0,0,0,0,0,0,0
"6912","Sample","Hab",691200,0,0,0,0,0,0,0,0,0,0,0,0
"6914","Sample","Hab",691400,0,0,0,0,0,0,0,0,0,0,0,0
"6916","Sample","Hab",691600,0,0,0,0,0,0,0,0,0,0,0,0
"6918","Sample","Hab",691800,0,0,0,0,0,0,0,0,0,0,0,0
"6920","Sample","Hab",692000,0,0,0,0,0,0,0,0,0,0,0,0
"6922","Sample","Hab",692200,0,0,0,0,0,0,0,0,0,0,0,0
"6924","Sample","Hab",692400,0,0,0,0,0,0,0,0,0,0,0,0
"6926","Sample","Hab",692600,0,0,0,0,0,0,0,0,0,0,0,0
"6928","Sample","Hab",692800,0,0,0,0,0,0,0,0,0,0,0,0
"6930","Sample","Hab",693000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"6932","Sample","Hab",693200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"6934","Sample","Hab",693400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"6936","Sample","Hab",693600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"6938","Sample","Hab",693800,0,0,0,0,0,0,0,0,0,0,0,0
"6940","Sample","Hab",694000,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,0,0,0
"6942","Sample","Hab",694200,0,0,0,0,0,0,0,0,0,0,0,0
"6944","Sample","Hab",694400,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0,0,0
"6946","Sample","Hab",694600,0,0,0,0,0,0,0,0,0,0,0,0
"6948","Sample","Hab",694800,0,0,0,0,0,0,0,0,0,0.993603515625,0,0
"6950","Sample","Hab",695000,-3,3,0,0.198720703125,0.993603515625,0,0,-0.198720703125,-0.993603515625,0.331201171875,0,0
"6952","Sample","Hab",695200,-4,4,0,0.2649609375,1.3248046875,0,0,-0.2649609375,-1.3248046875,0.993603515625,0,0
"6954","Sample","Hab",695400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,1.3248046875,0.331201171875,0.331201171875
"6956","Sample","Hab",695600,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,1.3248046875,1.3248046875,1.3248046875
"6958","Sample","Hab",695800,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.98720703125,1.98720703125,1.98720703125
"6960","Sample","Hab",696000,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,1.98720703125,1.98720703125,1.98720703125
"6962","Sample","Hab",696200,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,1.3248046875,1.3248046875,1.3248046875
"6964","Sample","Hab",696400,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,2.318408203125,2.318408203125,2.318408203125
"6966","Sample","Hab",696600,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,2.318408203125,2.318408203125,2.318408203125
"6968","Sample","Hab",696800,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,1.656005859375,1.656005859375,1.656005859375
"6970","Sample","Hab",697000,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,2.318408203125,2.318408203125,2.318408203125
"6972","Sample","Hab",697200,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,2.318408203125,2.318408203125,2.318408203125
"6974","Sample","Hab",697400,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.649609375,2.649609375,2.649609375
"6976","Sample","Hab",697600,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,2.649609375,2.649609375,2.649609375
"6978","Sample","Hab",697800,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.649609375,2.649609375,2.649609375
"6980","Sample","Hab",698000,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,2.318408203125,2.318408203125,2.318408203125
"6982","Sample","Hab",698200,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,1.656005859375,1.656005859375,1.656005859375
"6984","Sample","Hab",698400,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,1.656005859375,1.656005859375,1.656005859375
"6986","Sample","Hab",698600,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,2.318408203125,2.318408203125,2.318408203125
"6988","Sample","Hab",698800,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,2.649609375,2.649609375,2.649609375
"6990","Sample","Hab",699000,12,12,12,0.7948828125,3.9744140625,0.7948828125,3.9744140625,0.7948828125,3.9744140625,2.980810546875,2.980810546875,2.980810546875
"6992","Sample","Hab",699200,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,3.31201171875,3.31201171875,3.31201171875
"6994","Sample","Hab",699400,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,3.9744140625,3.9744140625,3.9744140625
"6996","Sample","Hab",699600,18,18,18,1.19232421875,5.96162109375,1.19232421875,5.96162109375,1.19232421875,5.96162109375,3.31201171875,3.31201171875,3.31201171875
"6998","Sample","Hab",699800,12,12,12,0.7948828125,3.9744140625,0.7948828125,3.9744140625,0.7948828125,3.9744140625,3.31201171875,3.31201171875,3.31201171875
"7000","Sample","Hab",7e+05,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,3.31201171875,3.31201171875,3.31201171875
"7002","Sample","Hab",700200,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.980810546875,2.980810546875,2.980810546875
"7004","Sample","Hab",700400,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,1.656005859375,1.656005859375,1.656005859375
"7006","Sample","Hab",700600,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,1.656005859375,1.656005859375,1.656005859375
"7008","Sample","Hab",700800,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,1.656005859375,1.656005859375,1.656005859375
"7010","Sample","Hab",701000,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,2.980810546875,2.980810546875,2.980810546875
"7012","Sample","Hab",701200,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.980810546875,2.980810546875,2.980810546875
"7014","Sample","Hab",701400,13,13,13,0.861123046875,4.305615234375,0.861123046875,4.305615234375,0.861123046875,4.305615234375,2.980810546875,2.980810546875,2.980810546875
"7016","Sample","Hab",701600,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,2.649609375,2.649609375,2.649609375
"7018","Sample","Hab",701800,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,2.649609375,2.649609375,2.649609375
"7020","Sample","Hab",702000,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,1.98720703125,1.98720703125,1.98720703125
"7022","Sample","Hab",702200,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,1.98720703125,1.98720703125,1.98720703125
"7024","Sample","Hab",702400,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,1.656005859375,1.656005859375,1.656005859375
"7026","Sample","Hab",702600,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,1.656005859375,1.656005859375,1.656005859375
"7028","Sample","Hab",702800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0.331201171875,0.331201171875
"7030","Sample","Hab",703000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"7032","Sample","Hab",703200,0,0,0,0,0,0,0,0,0,0,0,0
"7034","Sample","Hab",703400,0,0,0,0,0,0,0,0,0,0,0,0
"7036","Sample","Hab",703600,0,0,0,0,0,0,0,0,0,0,0,0
"7038","Sample","Hab",703800,0,0,0,0,0,0,0,0,0,0,0,0
"7040","Sample","Hab",704000,0,0,0,0,0,0,0,0,0,0,0,0
"7042","Sample","Hab",704200,0,0,0,0,0,0,0,0,0,0,0,0
"7044","Sample","Hab",704400,0,0,0,0,0,0,0,0,0,0,0,0
"7046","Sample","Hab",704600,0,0,0,0,0,0,0,0,0,0,0,0
"7048","Sample","Hab",704800,0,0,0,0,0,0,0,0,0,0,0,0
"7050","Sample","Hab",705000,0,0,0,0,0,0,0,0,0,0,0,0
"7052","Sample","Hab",705200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7054","Sample","Hab",705400,0,0,0,0,0,0,0,0,0,0,0,0
"7056","Sample","Hab",705600,0,0,0,0,0,0,0,0,0,0,0,0
"7058","Sample","Hab",705800,0,0,0,0,0,0,0,0,0,0,0,0
"7060","Sample","Hab",706000,0,0,0,0,0,0,0,0,0,0,0,0
"7062","Sample","Hab",706200,0,0,0,0,0,0,0,0,0,0,0,0
"7064","Sample","Hab",706400,0,0,0,0,0,0,0,0,0,0,0,0
"7066","Sample","Hab",706600,0,0,0,0,0,0,0,0,0,0,0,0
"7068","Sample","Hab",706800,0,0,0,0,0,0,0,0,0,0,0,0
"7070","Sample","Hab",707000,0,0,0,0,0,0,0,0,0,0,0,0
"7072","Sample","Hab",707200,0,0,0,0,0,0,0,0,0,0,0,0
"7074","Sample","Hab",707400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7076","Sample","Hab",707600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7078","Sample","Hab",707800,0,0,0,0,0,0,0,0,0,0,0,0
"7080","Sample","Hab",708000,0,0,0,0,0,0,0,0,0,0,0,0
"7082","Sample","Hab",708200,0,0,0,0,0,0,0,0,0,0,0,0
"7084","Sample","Hab",708400,0,0,0,0,0,0,0,0,0,0,0,0
"7086","Sample","Hab",708600,0,0,0,0,0,0,0,0,0,0,0,0
"7088","Sample","Hab",708800,0,0,0,0,0,0,0,0,0,0,0,0
"7090","Sample","Hab",709000,0,0,0,0,0,0,0,0,0,0,0,0
"7092","Sample","Hab",709200,0,0,0,0,0,0,0,0,0,0,0,0
"7094","Sample","Hab",709400,0,0,0,0,0,0,0,0,0,0,0,0
"7096","Sample","Hab",709600,0,0,0,0,0,0,0,0,0,0,0,0
"7098","Sample","Hab",709800,0,0,0,0,0,0,0,0,0,0,0,0
"7100","Sample","Hab",710000,0,0,0,0,0,0,0,0,0,0,0,0
"7102","Sample","Hab",710200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"7104","Sample","Hab",710400,0,0,0,0,0,0,0,0,0,0,0,0
"7106","Sample","Hab",710600,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"7108","Sample","Hab",710800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7110","Sample","Hab",711000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7112","Sample","Hab",711200,0,0,0,0,0,0,0,0,0,0,0,0
"7114","Sample","Hab",711400,0,0,0,0,0,0,0,0,0,0,0,0
"7116","Sample","Hab",711600,0,0,0,0,0,0,0,0,0,0,0,0
"7118","Sample","Hab",711800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"7120","Sample","Hab",712000,0,0,0,0,0,0,0,0,0,0,0,0
"7122","Sample","Hab",712200,0,0,0,0,0,0,0,0,0,0,0,0
"7124","Sample","Hab",712400,0,0,0,0,0,0,0,0,0,0,0,0
"7126","Sample","Hab",712600,0,0,0,0,0,0,0,0,0,0,0,0
"7128","Sample","Hab",712800,0,0,0,0,0,0,0,0,0,0,0,0
"7130","Sample","Hab",713000,0,0,0,0,0,0,0,0,0,0,0,0
"7132","Sample","Hab",713200,0,0,0,0,0,0,0,0,0,0,0,0
"7134","Sample","Hab",713400,0,0,0,0,0,0,0,0,0,0,0,0
"7136","Sample","Hab",713600,0,0,0,0,0,0,0,0,0,0,0,0
"7138","Sample","Hab",713800,0,0,0,0,0,0,0,0,0,0,0,0
"7140","Sample","Hab",714000,0,0,0,0,0,0,0,0,0,0,0,0
"7142","Sample","Hab",714200,0,0,0,0,0,0,0,0,0,0,0,0
"7144","Sample","Hab",714400,0,0,0,0,0,0,0,0,0,0,0,0
"7146","Sample","Hab",714600,0,0,0,0,0,0,0,0,0,0,0,0
"7148","Sample","Hab",714800,0,0,0,0,0,0,0,0,0,0,0,0
"7150","Sample","Hab",715000,0,0,0,0,0,0,0,0,0,0,0,0
"7152","Sample","Hab",715200,0,0,0,0,0,0,0,0,0,0,0,0
"7154","Sample","Hab",715400,0,0,0,0,0,0,0,0,0,0,0,0
"7156","Sample","Hab",715600,0,0,0,0,0,0,0,0,0,0,0,0
"7158","Sample","Hab",715800,0,0,0,0,0,0,0,0,0,0,0,0
"7160","Sample","Hab",716000,0,0,0,0,0,0,0,0,0,0,0,0
"7162","Sample","Hab",716200,0,0,0,0,0,0,0,0,0,0,0,0
"7164","Sample","Hab",716400,0,0,0,0,0,0,0,0,0,0,0,0
"7166","Sample","Hab",716600,0,0,0,0,0,0,0,0,0,0,0,0
"7168","Sample","Hab",716800,0,0,0,0,0,0,0,0,0,0,0,0
"7170","Sample","Hab",717000,0,0,0,0,0,0,0,0,0,0,0,0
"7172","Sample","Hab",717200,0,0,0,0,0,0,0,0,0,0,0,0
"7174","Sample","Hab",717400,0,0,0,0,0,0,0,0,0,0,0,0
"7176","Sample","Hab",717600,0,0,0,0,0,0,0,0,0,0,0,0
"7178","Sample","Hab",717800,0,0,0,0,0,0,0,0,0,0,0,0
"7180","Sample","Hab",718000,0,0,0,0,0,0,0,0,0,0,0,0
"7182","Sample","Hab",718200,0,0,0,0,0,0,0,0,0,0,0,0
"7184","Sample","Hab",718400,0,0,0,0,0,0,0,0,0,0,0,0
"7186","Sample","Hab",718600,0,0,0,0,0,0,0,0,0,0,0,0
"7188","Sample","Hab",718800,0,0,0,0,0,0,0,0,0,0,0,0
"7190","Sample","Hab",719000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"7192","Sample","Hab",719200,0,0,0,0,0,0,0,0,0,0,0,0
"7194","Sample","Hab",719400,0,0,0,0,0,0,0,0,0,0,0,0
"7196","Sample","Hab",719600,0,0,0,0,0,0,0,0,0,0,0,0
"7198","Sample","Hab",719800,0,0,0,0,0,0,0,0,0,0,0,0
"7200","Sample","Hab",720000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7202","Sample","Hab",720200,0,0,0,0,0,0,0,0,0,0,0,0
"7204","Sample","Hab",720400,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"7206","Sample","Hab",720600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"7208","Sample","Hab",720800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"7210","Sample","Hab",721000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"7212","Sample","Hab",721200,0,0,0,0,0,0,0,0,0,0,0,0
"7214","Sample","Hab",721400,0,0,0,0,0,0,0,0,0,0,0,0
"7216","Sample","Hab",721600,0,0,0,0,0,0,0,0,0,0,0,0
"7218","Sample","Hab",721800,0,0,0,0,0,0,0,0,0,0,0,0
"7220","Sample","Hab",722000,0,0,0,0,0,0,0,0,0,0,0,0
"7222","Sample","Hab",722200,0,0,0,0,0,0,0,0,0,0,0,0
"7224","Sample","Hab",722400,0,0,0,0,0,0,0,0,0,0,0,0
"7226","Sample","Hab",722600,0,0,0,0,0,0,0,0,0,0,0,0
"7228","Sample","Hab",722800,0,0,0,0,0,0,0,0,0,0,0,0
"7230","Sample","Hab",723000,0,0,0,0,0,0,0,0,0,0,0,0
"7232","Sample","Hab",723200,0,0,0,0,0,0,0,0,0,0,0,0
"7234","Sample","Hab",723400,0,0,0,0,0,0,0,0,0,0,0,0
"7236","Sample","Hab",723600,0,0,0,0,0,0,0,0,0,0,0,0
"7238","Sample","Hab",723800,0,0,0,0,0,0,0,0,0,0,0,0
"7240","Sample","Hab",724000,0,0,0,0,0,0,0,0,0,0,0,0
"7242","Sample","Hab",724200,0,0,0,0,0,0,0,0,0,0,0,0
"7244","Sample","Hab",724400,0,0,0,0,0,0,0,0,0,0,0,0
"7246","Sample","Hab",724600,0,0,0,0,0,0,0,0,0,0,0,0
"7248","Sample","Hab",724800,0,0,0,0,0,0,0,0,0,0,0,0
"7250","Sample","Hab",725000,0,0,0,0,0,0,0,0,0,0,0,0
"7252","Sample","Hab",725200,0,0,0,0,0,0,0,0,0,0,0,0
"7254","Sample","Hab",725400,0,0,0,0,0,0,0,0,0,0,0,0
"7256","Sample","Hab",725600,0,0,0,0,0,0,0,0,0,0,0,0
"7258","Sample","Hab",725800,0,0,0,0,0,0,0,0,0,0,0,0
"7260","Sample","Hab",726000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"7262","Sample","Hab",726200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"7264","Sample","Hab",726400,0,0,0,0,0,0,0,0,0,0,0,0
"7266","Sample","Hab",726600,0,0,0,0,0,0,0,0,0,0,0,0
"7268","Sample","Hab",726800,0,0,0,0,0,0,0,0,0,0,0,0
"7270","Sample","Hab",727000,0,0,0,0,0,0,0,0,0,0,0,0
"7272","Sample","Hab",727200,0,0,0,0,0,0,0,0,0,0,0,0
"7274","Sample","Hab",727400,0,0,0,0,0,0,0,0,0,0,0,0
"7276","Sample","Hab",727600,0,0,0,0,0,0,0,0,0,0,0,0
"7278","Sample","Hab",727800,0,0,0,0,0,0,0,0,0,0,0,0
"7280","Sample","Hab",728000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"7282","Sample","Hab",728200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"7284","Sample","Hab",728400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
